eo_code,eo_model_name,eo_model_id,strategy_id,eo_description,teh_mesto,mvz,eo_class_code,eo_class_description,eo_main_code,eo_main_description,eo_main_class_code,eo_main_class_description,teh_mesto_description,level_upper,code,level_1,level_1_code,level_2_code,level_2_path,level_3_code,level_5,level_6,level_7,level_8,operation_start_date,avearage_day_operation_hours,operation_finish_date,level_1_description,constr_type,avearage_day_operation_hours_updated,avearage_day_operation_hours 2,operation_status 01.03.2022,Дата ввода в экспл.(полностью включая день),Плановая дата вывода из эксплуат.(полностью включая день),Наработка 1.03.2022
100000084399,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №16,05-KAR-UTTR-K804,1413011320,E01_01,Самосвалы карьерные,100000084399,Самосвал карьерный 730E-8 №16,E01_01,Самосвалы карьерные,Самосвал карьерный №16,05-KAR-UTTR-K738,first05-KAR-UTTR-K804,first05,5,KAR,05-KAR,UTTR,-,UTTR,K804,no_data,2018-04-23,20.37,2030-04-23,Полюс Магадан,960003680,"20,37",,Эксплуатация,23.04.2018,23.04.2030,29792
100000084402,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №19,05-KAR-UTTR-K807,1413011320,E01_01,Самосвалы карьерные,100000084402,Самосвал карьерный 730E-8 №19,E01_01,Самосвалы карьерные,Самосвал карьерный №19,05-KAR-UTTR-K738,first05-KAR-UTTR-K807,first05,5,KAR,05-KAR,UTTR,-,UTTR,K807,no_data,2018-05-30,20.37,2030-05-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.05.2018,30.05.2030,30056
100000084403,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №20,05-KAR-UTTR-K808,1413011320,E01_01,Самосвалы карьерные,100000084403,Самосвал карьерный 730E-8 №20,E01_01,Самосвалы карьерные,Самосвал карьерный №20,05-KAR-UTTR-K738,first05-KAR-UTTR-K808,first05,5,KAR,05-KAR,UTTR,-,UTTR,K808,no_data,2018-05-30,20.37,2030-05-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.05.2018,30.05.2030,29919
100000084400,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №17,05-KAR-UTTR-K805,1413011320,E01_01,Самосвалы карьерные,100000084400,Самосвал карьерный 730E-8 №17,E01_01,Самосвалы карьерные,Самосвал карьерный №17,05-KAR-UTTR-K738,first05-KAR-UTTR-K805,first05,5,KAR,05-KAR,UTTR,-,UTTR,K805,no_data,2018-04-23,20.37,2030-04-23,Полюс Магадан,960003680,"20,37",,Эксплуатация,23.04.2018,23.04.2030,26479
100000084401,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №18,05-KAR-UTTR-K806,1413011320,E01_01,Самосвалы карьерные,100000084401,Самосвал карьерный 730E-8 №18,E01_01,Самосвалы карьерные,Самосвал карьерный №18,05-KAR-UTTR-K738,first05-KAR-UTTR-K806,first05,5,KAR,05-KAR,UTTR,-,UTTR,K806,no_data,2018-04-23,20.37,2030-04-23,Полюс Магадан,960003680,"20,37",,Эксплуатация,23.04.2018,23.04.2030,30194
100000084404,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №21,05-KAR-UTTR-K809,1413011320,E01_01,Самосвалы карьерные,100000084404,Самосвал карьерный 730E-8 №21,E01_01,Самосвалы карьерные,Самосвал карьерный №21,05-KAR-UTTR-K738,first05-KAR-UTTR-K809,first05,5,KAR,05-KAR,UTTR,-,UTTR,K809,no_data,2018-05-30,20.37,2030-05-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.05.2018,30.05.2030,28999
100000084405,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №22,05-KAR-UTTR-K810,1413011320,E01_01,Самосвалы карьерные,100000084405,Самосвал карьерный 730E-8 №22,E01_01,Самосвалы карьерные,Самосвал карьерный №22,05-KAR-UTTR-K738,first05-KAR-UTTR-K810,first05,5,KAR,05-KAR,UTTR,-,UTTR,K810,no_data,2018-05-30,20.37,2030-05-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.05.2018,30.05.2030,28907
100000084406,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №23,05-KAR-UTTR-K811,1413011320,E01_01,Самосвалы карьерные,100000084406,Самосвал карьерный 730E-8 №23,E01_01,Самосвалы карьерные,Самосвал карьерный №23,05-KAR-UTTR-K738,first05-KAR-UTTR-K811,first05,5,KAR,05-KAR,UTTR,-,UTTR,K811,no_data,2018-06-30,20.37,2030-06-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.06.2018,30.06.2030,29437
100000084407,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №24,05-KAR-UTTR-K812,1413011320,E01_01,Самосвалы карьерные,100000084407,Самосвал карьерный 730E-8 №24,E01_01,Самосвалы карьерные,Самосвал карьерный №24,05-KAR-UTTR-K738,first05-KAR-UTTR-K812,first05,5,KAR,05-KAR,UTTR,-,UTTR,K812,no_data,2018-06-30,20.37,2030-06-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.06.2018,30.06.2030,27514
100000084408,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №25,05-KAR-UTTR-K813,1413011320,E01_01,Самосвалы карьерные,100000084408,Самосвал карьерный 730E-8 №25,E01_01,Самосвалы карьерные,Самосвал карьерный №25,05-KAR-UTTR-K738,first05-KAR-UTTR-K813,first05,5,KAR,05-KAR,UTTR,-,UTTR,K813,no_data,2018-06-30,20.37,2030-06-30,Полюс Магадан,960003680,"20,37",,Эксплуатация,30.06.2018,30.06.2030,28970
100000084409,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №26,05-KAR-UTTR-K814,1413011320,E01_01,Самосвалы карьерные,100000084409,Самосвал карьерный 730E-8 №26,E01_01,Самосвалы карьерные,Самосвал карьерный №26,05-KAR-UTTR-K738,first05-KAR-UTTR-K814,first05,5,KAR,05-KAR,UTTR,-,UTTR,K814,no_data,2018-07-31,20.37,2030-07-31,Полюс Магадан,960003680,"20,37",,Эксплуатация,31.07.2018,31.07.2030,28978
100000084410,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №27,05-KAR-UTTR-K815,1413011320,E01_01,Самосвалы карьерные,100000084410,Самосвал карьерный 730E-8 №27,E01_01,Самосвалы карьерные,Самосвал карьерный №27,05-KAR-UTTR-K738,first05-KAR-UTTR-K815,first05,5,KAR,05-KAR,UTTR,-,UTTR,K815,no_data,2018-07-31,20.37,2030-07-31,Полюс Магадан,960003680,"20,37",,Эксплуатация,31.07.2018,31.07.2030,28874
100000084411,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №28,05-KAR-UTTR-K816,1413011320,E01_01,Самосвалы карьерные,100000084411,Самосвал карьерный 730E-8 №28,E01_01,Самосвалы карьерные,Самосвал карьерный №28,05-KAR-UTTR-K738,first05-KAR-UTTR-K816,first05,5,KAR,05-KAR,UTTR,-,UTTR,K816,no_data,2018-07-31,20.37,2030-07-31,Полюс Магадан,960003680,"20,37",,Эксплуатация,31.07.2018,31.07.2030,28292
100000084412,Самосвалы Komatsu 730E-8,69,2,Самосвал карьерный 730E-8 №29,05-KAR-UTTR-K817,1413011320,E01_01,Самосвалы карьерные,100000084412,Самосвал карьерный 730E-8 №29,E01_01,Самосвалы карьерные,Самосвал карьерный №29,05-KAR-UTTR-K738,first05-KAR-UTTR-K817,first05,5,KAR,05-KAR,UTTR,-,UTTR,K817,no_data,2018-09-10,20.37,2030-09-10,Полюс Магадан,960003680,"20,37",,Эксплуатация,10.09.2018,10.09.2030,26433
